persona_id	version	group	Q1	Q2	Q3	Q4_1	Q4_2	Q4_3	Q4_4	Q4_5	Q4_6	Q4_7	Q6	q6_correct	Q7	Q8	Q9	Q10	Q11_code	Q11_name	Q12	Q13	Q14	Q15	status	retry_count	input_tokens	output_tokens	retry_t1	retry_t2	input_tokens_t1	output_tokens_t1	input_tokens_t2	output_tokens_t2
V4-A-118	V4	A	1	8	2	5	10	30	30	15	5	5			9	9	2	31	8	茨城県	2	7	6	4	ok	0	4060	97	0	0	1731	86	2329	11
V4-A-119	V4	A	1	9	2	5	10	30	30	15	5	5			9	11	2	71	13	東京都	2	6	2	1	ok	0	4052	97	0	0	1727	86	2325	11
V4-A-120	V4	A	2	10	2	5	10	25	35	15	5	5			10	9	1	49	44	大分県	2	6	6	7	ok	0	4054	97	0	0	1728	86	2326	11
V4-A-121	V4	A	1	9	2	5	15	35	25	15	3	2			9	11	2	47	13	東京都	2	1	4	1	ok	0	4040	95	0	0	1722	84	2318	11
V4-A-122	V4	A	1	10	2	5	10	20	30	25	5	5			10	9	2	92	11	埼玉県	1	7	1	2	ok	0	4096	97	0	0	1749	86	2347	11
V4-A-123	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	1	22	1	北海道	1	4	2	1	ok	0	4054	97	0	0	1728	86	2326	11
V4-A-124	V4	A	1	9	2	5	10	25	30	20	5	5			9	11	2	74	27	大阪府	2	1	2	1	ok	0	4042	95	0	0	1723	84	2319	11
V4-A-125	V4	A	2	11	2	5	10	20	30	25	7	3			10	11	1	50	44	大分県	1	3	2	5	ok	0	4100	97	0	0	1751	86	2349	11
V4-A-126	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	2	74	11	埼玉県	2	1	6	2	ok	0	4054	97	0	0	1728	86	2326	11
V4-A-127	V4	A	2	8	2	5	10	25	30	20	7	3			9	11	1	39	3	岩手県	2	6	2	8	ok	0	4058	97	0	0	1730	86	2328	11
V4-A-128	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	1	28	34	広島県	1	1	1	1	ok	0	4064	97	0	0	1733	86	2331	11
V4-A-129	V4	A	2	10	2	5	10	20	30	25	5	5			10	9	2	55	7	福島県	2	7	2	5	ok	0	4054	97	0	0	1728	86	2326	11
V4-A-130	V4	A	2	10	2	5	10	20	30	25	5	5			10	11	1	24	28	兵庫県	1	2	2	1	ok	0	4062	97	0	0	1732	86	2330	11
V4-A-131	V4	A	2	11	2	5	10	20	30	25	7	3			10	11	1	44	27	大阪府	1	1	6	3	ok	0	4068	97	0	0	1735	86	2333	11
V4-A-132	V4	A	2	10	2	5	10	25	35	20	3	2			10	9	1	52	4	宮城県	2	8	2	8	ok	0	4048	97	0	0	1725	86	2323	11
V4-A-133	V4	A	2	11	2	5	10	25	30	20	5	5			10	9	1	38	1	北海道	2	1	2	6	ok	0	4048	97	0	0	1725	86	2323	11
V4-A-134	V4	A	1	9	2	5	10	25	30	20	5	5			9	11	2	40	36	徳島県	2	1	4	1	ok	0	4044	97	0	0	1723	86	2321	11
V4-A-135	V4	A	2	9	2	5	10	30	30	15	5	5			9	9	1	39	13	東京都	2	2	6	4	ok	0	4040	97	0	0	1721	86	2319	11
V4-A-136	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	1	20	11	埼玉県	1	2	6	3	ok	0	4068	97	0	0	1735	86	2333	11
V4-A-137	V4	A	2	10	2	5	10	20	30	25	5	5			10	9	2	60	7	福島県	2	8	4	5	ok	0	4044	97	0	0	1723	86	2321	11
V4-A-138	V4	A	2	9	2	5	10	25	30	20	5	5			9	11	2	40	27	大阪府	2	6	7	1	ok	0	4052	97	0	0	1727	86	2325	11
V4-A-139	V4	A	2	10	2	5	10	25	30	20	7	3			10	9	2	42	12	千葉県	2	3	7	2	ok	0	4084	97	0	0	1743	86	2341	11
V4-A-140	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	2	38	11	埼玉県	2	8	2	4	ok	0	4060	97	0	0	1731	86	2329	11
V4-A-141	V4	A	2	10	2	5	10	25	35	20	3	2			10	11	1	50	4	宮城県	2	8	6	8	ok	0	4044	97	0	0	1723	86	2321	11
V4-A-142	V4	A	2	9	2	5	10	25	30	20	5	5			9	11	1	23	24	三重県	1	1	2	1	ok	0	4056	97	0	0	1729	86	2327	11
V4-A-143	V4	A	2	10	2	5	10	25	35	20	3	2			10	11	1	55	14	神奈川県	2	6	6	5	ok	0	4062	97	0	0	1732	86	2330	11
V4-A-144	V4	A	2	10	2	5	10	20	35	20	5	5			10	9	1	52	23	愛知県	2	1	6	3	ok	0	4050	97	0	0	1726	86	2324	11
V4-A-145	V4	A	2	10	2	5	10	25	30	20	5	5			10	11	2	24	21	岐阜県	1	2	2	3	ok	0	4072	97	0	0	1737	86	2335	11
V4-A-146	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	1	45	14	神奈川県	2	7	7	2	ok	0	4066	97	0	0	1734	86	2332	11
V4-A-147	V4	A	2	9	2	5	10	25	30	20	5	5			9	9	1	82	27	大阪府	1	7	2	2	ok	0	4084	97	0	0	1743	86	2341	11
V4-A-148	V4	A	2	10	2	5	10	25	30	20	5	5			10	11	2	27	23	愛知県	2	6	2	1	ok	0	4056	97	0	0	1729	86	2327	11
V4-A-149	V4	A	2	9	2	5	10	30	30	15	5	5			9	11	1	27	13	東京都	1	1	2	1	ok	0	4062	97	0	0	1732	86	2330	11
V4-A-150	V4	A	1	10	2	5	10	25	30	20	5	5			9	9	2	80	14	神奈川県	2	8	1	5	ok	0	4064	97	0	0	1733	86	2331	11
V4-A-151	V4	A	2	10	2	5	10	25	30	20	5	5			9	9	1	71	11	埼玉県	2	7	2	2	ok	0	4070	97	0	0	1736	86	2334	11
V4-A-152	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	2	57	28	兵庫県	2	7	2	7	ok	0	4070	97	0	0	1736	86	2334	11
V4-A-153	V4	A	2	9	2	5	10	25	35	15	5	5			9	11	2	61	13	東京都	2	1	4	6	ok	0	4050	97	0	0	1726	86	2324	11
V4-A-154	V4	A	1	10	2	5	10	25	35	20	3	2			9	9	2	58	14	神奈川県	2	8	4	5	ok	0	4058	97	0	0	1730	86	2328	11
V4-A-155	V4	A	1	8	2	5	10	30	30	15	5	5			9	11	2	71	3	岩手県	2	6	2	3	ok	0	4064	97	0	0	1733	86	2331	11
V4-A-156	V4	A	2	10	2	5	10	20	30	25	5	5			10	9	1	84	11	埼玉県	2	7	6	6	ok	0	4066	97	0	0	1734	86	2332	11
V4-A-157	V4	A	1	9	2	5	10	25	30	20	5	5			9	9	2	90	9	栃木県	1	7	1	2	ok	0	4094	97	0	0	1748	86	2346	11
V4-A-158	V4	A	2	10	2	5	10	25	35	20	3	2			10	9	1	29	23	愛知県	1	1	6	1	ok	0	4060	95	0	0	1732	84	2328	11
V4-A-159	V4	A	2	9	2	5	10	25	30	20	5	5			9	9	2	57	4	宮城県	2	8	2	6	ok	0	4054	97	0	0	1728	86	2326	11
V4-A-160	V4	A	2	10	2	5	10	25	30	20	5	5			9	11	2	67	29	奈良県	2	6	5	5	ok	0	4062	97	0	0	1732	86	2330	11
V4-A-161	V4	A	1	10	2	5	10	20	30	25	5	5			10	9	2	75	23	愛知県	1	8	1	4	ok	0	4082	97	0	0	1742	86	2340	11
V4-A-162	V4	A	2	9	2	5	10	30	30	15	5	5			9	11	2	28	26	京都府	2	7	6	3	ok	0	4054	97	0	0	1728	86	2326	11
V4-A-163	V4	A	2	10	2	5	10	20	30	25	7	3			10	11	1	47	23	愛知県	2	8	4	4	ok	0	4056	97	0	0	1729	86	2327	11
V4-A-164	V4	A	1	10	2	5	10	25	30	20	5	5			9	11	1	59	14	神奈川県	2	6	2	2	ok	0	4066	97	0	0	1734	86	2332	11
V4-A-165	V4	A	1	9	2	5	10	30	30	15	5	5			9	11	1	38	22	静岡県	2	1	2	3	ok	0	4052	97	0	0	1727	86	2325	11
V4-A-166	V4	A	2	10	2	5	10	20	30	25	5	5			10	9	2	86	28	兵庫県	2	7	1	2	ok	0	4074	97	0	0	1738	86	2336	11
V4-A-167	V4	A	2	10	2	5	10	25	30	20	5	5			9	11	2	69	14	神奈川県	2	3	6	1	ok	0	4078	97	0	0	1740	86	2338	11
V4-A-168	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	2	36	40	福岡県	1	1	6	1	ok	0	4060	97	0	0	1731	86	2329	11
V4-A-169	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	1	37	9	栃木県	2	6	2	4	ok	0	4066	97	0	0	1734	86	2332	11
V4-A-170	V4	A	1	9	2	5	10	30	30	15	5	5			9	11	2	35	13	東京都	1	8	2	2	ok	0	4072	97	0	0	1737	86	2335	11
V4-A-171	V4	A	2	10	2	5	10	20	30	25	5	5			10	9	2	62	15	新潟県	2	6	4	5	ok	0	4058	97	0	0	1730	86	2328	11
V4-A-172	V4	A	2	10	2	5	10	25	35	20	3	2			10	9	1	55	28	兵庫県	2	8	6	4	ok	0	4054	97	0	0	1728	86	2326	11
V4-A-173	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	1	39	11	埼玉県	2	7	4	4	ok	0	4070	97	0	0	1736	86	2334	11
V4-A-174	V4	A	2	10	2	5	10	20	30	25	5	5			9	9	2	78	11	埼玉県	1	8	2	1	ok	0	4072	97	0	0	1737	86	2335	11
V4-A-175	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	2	43	27	大阪府	1	7	2	4	ok	0	4084	97	0	0	1743	86	2341	11
V4-A-176	V4	A	2	10	2	5	10	20	30	25	5	5			10	9	2	80	7	福島県	2	8	2	2	ok	0	4044	97	0	0	1723	86	2321	11
V4-A-177	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	2	27	1	北海道	2	1	4	3	ok	0	4048	97	0	0	1725	86	2323	11
V4-A-178	V4	A	2	11	2	5	10	25	30	20	7	3			10	9	1	37	8	茨城県	1	3	6	5	ok	0	4102	97	0	0	1752	86	2350	11
V4-A-179	V4	A	2	10	2	5	10	25	30	20	5	5			10	11	2	62	43	熊本県	1	1	2	3	ok	0	4072	97	0	0	1737	86	2335	11
V4-A-180	V4	A	1	9	2	5	10	30	30	15	5	5			9	11	2	78	22	静岡県	2	2	6	2	ok	0	4040	95	0	0	1722	84	2318	11
V4-A-181	V4	A	2	10	2	5	10	25	30	20	5	5			10	11	1	50	14	神奈川県	2	8	6	2	ok	0	4054	97	0	0	1728	86	2326	11
V4-A-182	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	1	26	14	神奈川県	1	1	6	1	ok	0	4064	97	0	0	1733	86	2331	11
V4-A-183	V4	A	1	9	2	5	10	30	30	15	5	5			9	11	1	53	13	東京都	2	8	4	2	ok	0	4052	97	0	0	1727	86	2325	11
V4-A-184	V4	A	2	10	2	5	10	25	30	20	5	5			10	11	1	22	27	大阪府	1	1	2	1	ok	0	4064	97	0	0	1733	86	2331	11
V4-A-185	V4	A	2	10	2	5	10	25	30	20	5	5			9	11	2	50	43	熊本県	2	6	6	4	ok	0	4058	97	0	0	1730	86	2328	11
V4-A-186	V4	A	2	11	2	5	10	25	35	20	3	2			10	11	1	45	27	大阪府	2	1	2	4	ok	0	4052	97	0	0	1727	86	2325	11
V4-A-187	V4	A	2	10	2	5	10	20	30	25	5	5			10	9	1	97	20	長野県	1	2	2	3	ok	0	4056	97	0	0	1729	86	2327	11
V4-A-188	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	1	74	17	石川県	2	1	6	4	ok	0	4044	97	0	0	1723	86	2321	11
V4-A-189	V4	A	2	11	2	5	10	20	30	25	5	5			10	9	1	70	47	沖縄県	2	4	2	3	ok	0	4050	97	0	0	1726	86	2324	11
V4-A-190	V4	A	2	10	2	5	10	25	30	20	5	5			9	9	2	43	4	宮城県	2	7	6	5	ok	0	4060	97	0	0	1731	86	2329	11
V4-A-191	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	2	72	40	福岡県	1	6	2	2	ok	0	4082	97	0	0	1742	86	2340	11
V4-A-192	V4	A	1	9	2	5	10	25	30	20	5	5			9	9	2	87	11	埼玉県	1	7	2	2	ok	0	4090	97	0	0	1746	86	2344	11
V4-A-193	V4	A	2	11	2	5	10	20	30	25	5	5			10	9	2	80	15	新潟県	1	1	1	2	ok	0	4074	97	0	0	1738	86	2336	11
V4-A-194	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	2	32	12	千葉県	2	7	2	4	ok	0	4064	97	0	0	1733	86	2331	11
V4-A-195	V4	A	2	10	2	5	10	25	35	20	3	2			10	11	1	57	27	大阪府	2	3	2	8	ok	0	4080	97	0	0	1741	86	2339	11
V4-A-196	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	2	22	4	宮城県	1	6	6	1	ok	0	4070	97	0	0	1736	86	2334	11
V4-A-197	V4	A	2	10	2	5	10	25	30	20	5	5			10	11	1	77	40	福岡県	1	6	2	2	ok	0	4082	97	0	0	1742	86	2340	11
V4-A-198	V4	A	2	10	2	5	10	25	30	20	5	5			10	11	2	27	23	愛知県	1	1	6	1	ok	0	4062	97	0	0	1732	86	2330	11
V4-A-199	V4	A	2	10	2	5	10	25	30	20	5	5			10	11	1	41	23	愛知県	1	1	2	4	ok	0	4074	97	0	0	1738	86	2336	11
V4-A-200	V4	A	1	7	2	5	10	30	30	15	5	5			9	11	2	55	2	青森県	2	1	1	4	ok	0	4052	97	0	0	1727	86	2325	11
V4-A-201	V4	A	1	10	2	5	10	25	30	20	5	5			9	9	2	89	23	愛知県	1	6	1	2	ok	0	4090	97	0	0	1746	86	2344	11
V4-A-202	V4	A	2	11	2	5	10	20	30	25	5	5			10	9	2	94	28	兵庫県	2	1	4	2	ok	0	4056	97	0	0	1729	86	2327	11
V4-A-203	V4	A	1	9	2	5	10	30	30	15	5	5			9	9	1	31	13	東京都	1	6	2	4	ok	0	4080	97	0	0	1741	86	2339	11
V4-A-204	V4	A	2	9	2	5	10	25	30	20	5	5			9	11	1	52	27	大阪府	2	8	6	2	ok	0	4050	97	0	0	1726	86	2324	11
V4-A-205	V4	A	2	9	2	5	10	30	30	20	3	2			9	9	1	65	26	京都府	2	1	6	5	ok	0	4042	97	0	0	1722	86	2320	11
V4-A-206	V4	A	2	11	2	5	10	20	30	25	7	3			10	9	1	43	46	鹿児島県	2	1	7	1	ok	0	4054	97	0	0	1728	86	2326	11
V4-A-207	V4	A	1	9	2	5	10	25	30	20	5	5			9	9	2	82	27	大阪府	2	6	1	3	ok	0	4068	97	0	0	1735	86	2333	11
V4-A-208	V4	A	2	10	2	5	10	25	35	20	3	2			10	9	1	30	11	埼玉県	1	1	7	4	ok	0	4076	97	0	0	1739	86	2337	11
V4-A-209	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	1	50	14	神奈川県	2	7	6	1	ok	0	4056	97	0	0	1729	86	2327	11
V4-A-210	V4	A	2	9	2	5	10	25	30	20	5	5			9	11	2	72	27	大阪府	1	2	6	3	ok	0	4062	97	0	0	1732	86	2330	11
V4-A-211	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	2	59	23	愛知県	2	6	4	6	ok	0	4064	97	0	0	1733	86	2331	11
V4-A-212	V4	A	2	10	2	5	10	25	30	20	5	5			10	11	2	57	44	大分県	2	1	2	4	ok	0	4046	97	0	0	1724	86	2322	11
V4-A-213	V4	A	1	9	2	5	10	30	30	20	3	2			9	9	2	83	13	東京都	2	6	1	2	ok	0	4066	97	0	0	1734	86	2332	11
V4-A-214	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	2	39	23	愛知県	2	8	2	5	ok	0	4056	97	0	0	1729	86	2327	11
V4-A-215	V4	A	2	10	2	5	10	20	30	25	5	5			10	9	2	55	15	新潟県	2	1	5	1	ok	0	4040	97	0	0	1721	86	2319	11
V4-A-216	V4	A	2	9	2	5	10	30	30	15	5	5			9	11	1	59	13	東京都	1	1	6	2	ok	0	4066	97	0	0	1734	86	2332	11
V4-A-217	V4	A	2	11	2	5	10	25	30	20	5	5			10	11	1	22	1	北海道	1	1	4	4	ok	0	4068	97	0	0	1735	86	2333	11
V4-A-218	V4	A	1	9	2	5	10	30	30	15	5	5			9	11	2	85	34	広島県	1	3	1	1	ok	0	4098	97	0	0	1750	86	2348	11
V4-A-219	V4	A	2	9	2	5	10	30	30	15	5	5			9	9	1	26	13	東京都	1	8	7	2	ok	0	4070	97	0	0	1736	86	2334	11
V4-A-220	V4	A	1	8	2	5	10	30	30	15	5	5			9	9	2	27	8	茨城県	2	1	6	2	ok	0	4048	97	0	0	1725	86	2323	11
V4-A-221	V4	A	2	8	2	5	10	25	30	20	5	5			9	11	1	75	3	岩手県	2	3	2	3	ok	0	4088	97	0	0	1745	86	2343	11
V4-A-222	V4	A	2	9	2	5	10	25	35	15	5	5			9	11	1	56	13	東京都	2	7	2	5	ok	0	4062	97	0	0	1732	86	2330	11
V4-A-223	V4	A	2	9	2	5	10	25	30	20	5	5			9	9	2	65	27	大阪府	2	8	4	5	ok	0	4054	97	0	0	1728	86	2326	11
V4-A-224	V4	A	2	9	2	5	10	25	30	20	5	5			10	11	1	48	27	大阪府	2	6	2	7	ok	0	4064	97	0	0	1733	86	2331	11
V4-A-225	V4	A	2	10	2	5	10	25	35	15	5	5			10	11	1	59	6	山形県	2	6	7	6	ok	0	4054	97	0	0	1728	86	2326	11
V4-A-226	V4	A	2	10	2	5	10	20	30	25	7	3			10	9	2	33	16	富山県	1	8	3	5	ok	0	4068	97	0	0	1735	86	2333	11
V4-A-227	V4	A	1	9	2	5	10	30	30	15	5	5			9	11	2	73	1	北海道	2	7	2	3	ok	0	4060	97	0	0	1731	86	2329	11
V4-A-228	V4	A	2	11	2	5	10	20	30	25	5	5			10	11	1	40	47	沖縄県	2	9	2	4	ok	0	4046	97	0	0	1724	86	2322	11
V4-A-229	V4	A	2	9	2	5	10	25	30	20	7	3			9	11	2	44	1	北海道	1	1	2	5	ok	0	4068	97	0	0	1735	86	2333	11
V4-A-230	V4	A	2	10	2	5	10	20	30	25	5	5			10	9	2	62	42	長崎県	2	7	2	1	ok	0	4056	97	0	0	1729	86	2327	11
V4-A-231	V4	A	2	10	2	5	10	20	30	20	10	5			10	9	1	21	9	栃木県	1	6	6	1	ok	0	4074	97	0	0	1738	86	2336	11
V4-A-232	V4	A	1	9	2	5	10	30	30	15	5	5			9	11	2	32	22	静岡県	1	6	2	3	ok	0	4082	97	0	0	1742	86	2340	11
V4-A-233	V4	A	2	10	2	5	10	20	30	20	10	5			10	9	2	80	12	千葉県	1	1	1	2	ok	0	4078	97	0	0	1740	86	2338	11
V4-A-234	V4	A	2	10	2	5	10	25	30	20	5	5			10	9	1	52	14	神奈川県	2	6	6	5	ok	0	4062	97	0	0	1732	86	2330	11
V4-A-235	V4	A	1	9	2	5	10	30	30	15	5	5			9	11	1	52	13	東京都	1	6	2	1	ok	0	4072	97	0	0	1737	86	2335	11
V4-A-236	V4	A	2	9	2	5	10	25	30	20	5	5			9	9	2	47	27	大阪府	2	3	5	2	ok	0	4086	97	0	0	1744	86	2342	11
V4-A-237	V4	A	2	10	2	5	10	25	30	20	7	3			10	9	2	26	14	神奈川県	1	1	6	2	ok	0	4072	97	0	0	1737	86	2335	11
V4-A-238	V4	A	2	10	2	5	10	25	30	20	7	3			10	11	2	43	12	千葉県	2	1	6	6	ok	0	4048	97	0	0	1725	86	2323	11
V4-A-239	V4	A	2	10	2	5	10	25	35	20	3	2			10	11	1	52	14	神奈川県	2	1	4	8	ok	0	4050	97	0	0	1726	86	2324	11
V4-A-240	V4	A	2	10	2	5	10	20	30	25	5	5			10	9	2	82	46	鹿児島県	1	6	2	3	ok	0	4094	97	0	0	1748	86	2346	11
V4-A-241	V4	A	2	11	2	5	10	20	30	25	5	5			10	9	1	81	27	大阪府	2	4	6	2	ok	0	4042	97	0	0	1722	86	2320	11
V4-A-242	V4	A	1	9	2	5	10	30	30	15	5	5			9	11	2	61	13	東京都	2	2	2	2	ok	0	4042	95	0	0	1723	84	2319	11
V4-A-243	V4	A	2	9	2	5	10	25	30	20	5	5			9	11	2	100	13	東京都	1	3	2	2	ok	0	4104	97	0	0	1753	86	2351	11
V4-A-244	V4	A	2	9	2	5	10	25	30	20	5	5			9	11	1	74	13	東京都	2	7	6	2	ok	0	4058	97	0	0	1730	86	2328	11
V4-A-245	V4	A	2	9	2	5	10	30	30	15	5	5			9	11	1	26	13	東京都	2	8	6	2	ok	0	4048	97	0	0	1725	86	2323	11
V4-A-246	V4	A	2	10	2	5	10	25	30	20	7	3			10	9	1	40	14	神奈川県	1	8	2	5	ok	0	4078	97	0	0	1740	86	2338	11
V4-A-247	V4	A	1	9	2	5	10	30	30	15	5	5			9	11	2	90	38	愛媛県	1	7	2	1	ok	0	4074	97	0	0	1738	86	2336	11
V4-A-248	V4	A	2	10	2	5	10	20	30	25	5	5			10	9	1	25	35	山口県	1	8	2	2	ok	0	4064	97	0	0	1733	86	2331	11
V4-A-249	V4	A	2	10	2	5	10	25	30	20	5	5			10	11	2	25	12	千葉県	1	8	6	1	ok	0	4062	97	0	0	1732	86	2330	11
V4-A-250	V4	A	2	11	2	5	10	20	30	25	5	5			10	11	2	49	47	沖縄県	1	6	1	1	ok	0	4084	97	0	0	1743	86	2341	11
V4-B-001	V4	B	1	8	2	5	15	35	25	15	3	2	2	1	9	11	2	26	8	茨城県	1	6	6	2	ok	0	4236	105	0	0	1740	86	2496	19
V4-B-002	V4	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	2	27	13	東京都	1	2	6	3	ok	0	4218	105	0	0	1731	86	2487	19
V4-B-003	V4	B	2	10	2	5	10	25	30	20	5	5	2	1	10	11	1	82	14	神奈川県	2	7	6	1	ok	0	4214	105	0	0	1729	86	2485	19
V4-B-004	V4	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	60	40	福岡県	2	1	1	7	ok	0	4218	105	0	0	1731	86	2487	19
V4-B-005	V4	B	2	10	2	5	5	20	30	25	10	5	2	1	10	9	1	81	11	埼玉県	2	8	2	1	ok	0	4210	105	0	0	1727	86	2483	19
V4-B-006	V4	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	33	20	長野県	1	8	2	6	ok	0	4222	105	0	0	1733	86	2489	19
V4-B-007	V4	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	63	34	広島県	1	1	5	1	ok	0	4216	105	0	0	1730	86	2486	19
V4-B-008	V4	B	2	9	2	5	10	25	30	20	5	5	2	1	9	9	2	75	27	大阪府	1	2	5	5	ok	0	4224	105	0	0	1734	86	2490	19
V4-B-009	V4	B	2	11	2	5	10	25	35	20	3	2	2	1	10	11	1	42	13	東京都	1	1	6	7	ok	0	4226	105	0	0	1735	86	2491	19
V4-B-010	V4	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	50	11	埼玉県	2	6	2	4	ok	0	4226	105	0	0	1735	86	2491	19
V4-B-011	V4	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	29	42	長崎県	1	7	2	6	ok	0	4242	105	0	0	1743	86	2499	19
V4-B-012	V4	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	80	28	兵庫県	1	8	2	1	ok	0	4228	105	0	0	1736	86	2492	19
V4-B-013	V4	B	1	9	2	5	10	25	30	20	5	5	2	1	9	11	1	88	12	千葉県	1	7	1	1	ok	0	4240	105	0	0	1742	86	2498	19
V4-B-014	V4	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	80	11	埼玉県	2	1	6	2	ok	0	4212	105	0	0	1728	86	2484	19
V4-B-015	V4	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	56	40	福岡県	2	1	1	5	ok	0	4216	105	0	0	1730	86	2486	19
V4-B-016	V4	B	2	10	2	5	10	20	30	25	7	3	2	1	10	11	1	40	28	兵庫県	2	4	6	3	ok	0	4204	105	0	0	1724	86	2480	19
V4-B-017	V4	B	2	9	2	5	10	25	30	20	7	3	2	1	10	9	1	32	1	北海道	1	7	2	5	ok	0	4238	105	0	0	1741	86	2497	19
V4-B-018	V4	B	1	9	2	5	10	30	30	15	5	5	2	1	9	11	2	77	13	東京都	2	2	2	2	ok	0	4202	105	0	0	1723	86	2479	19
V4-B-019	V4	B	1	9	2	5	10	30	30	15	5	5	2	1	9	11	2	61	5	秋田県	2	8	2	7	ok	0	4214	105	0	0	1729	86	2485	19
V4-B-020	V4	B	2	9	2	5	10	25	30	20	5	5	2	1	9	9	2	74	27	大阪府	2	8	6	1	ok	0	4200	105	0	0	1722	86	2478	19
V4-B-021	V4	B	2	9	2	5	10	25	30	20	5	5	2	1	9	11	2	41	27	大阪府	2	1	2	2	ok	0	4210	105	0	0	1727	86	2483	19
V4-B-022	V4	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	31	14	神奈川県	1	7	2	6	ok	0	4246	105	0	0	1745	86	2501	19
V4-B-023	V4	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	53	11	埼玉県	2	7	2	7	ok	0	4230	105	0	0	1737	86	2493	19
V4-B-024	V4	B	2	11	2	5	10	25	30	20	5	5	2	1	10	9	1	44	1	北海道	2	8	2	5	ok	0	4208	105	0	0	1726	86	2482	19
V4-B-025	V4	B	2	9	2	5	10	25	30	20	5	5	2	1	9	9	2	49	22	静岡県	2	8	4	6	ok	0	4212	105	0	0	1728	86	2484	19
V4-B-026	V4	B	1	9	2	5	10	25	30	20	5	5	2	1	9	11	2	71	1	北海道	2	6	1	3	ok	0	4222	105	0	0	1733	86	2489	19
V4-B-027	V4	B	1	9	2	5	10	30	30	15	5	5	2	1	9	11	2	38	22	静岡県	2	2	2	2	ok	0	4204	105	0	0	1724	86	2480	19
V4-B-028	V4	B	2	9	2	5	10	30	30	15	5	5	2	1	9	11	1	56	13	東京都	2	8	2	5	ok	0	4210	105	0	0	1727	86	2483	19
V4-B-029	V4	B	2	10	2	5	10	25	35	20	3	2	2	1	10	11	2	62	23	愛知県	2	3	2	6	ok	0	4246	105	0	0	1745	86	2501	19
V4-B-030	V4	B	2	10	2	5	10	25	35	20	3	2	2	1	10	9	1	56	23	愛知県	2	3	2	5	ok	0	4246	105	0	0	1745	86	2501	19
V4-B-031	V4	B	1	9	2	5	10	30	30	15	5	5	2	1	9	11	1	80	13	東京都	2	2	1	3	ok	0	4208	105	0	0	1726	86	2482	19
V4-B-032	V4	B	2	10	2	5	10	20	30	25	5	5	2	1	10	11	2	49	29	奈良県	2	7	2	4	ok	0	4222	105	0	0	1733	86	2489	19
V4-B-033	V4	B	1	9	2	5	10	25	30	20	5	5	2	1	9	11	2	43	34	広島県	2	7	2	2	ok	0	4216	105	0	0	1730	86	2486	19
V4-B-034	V4	B	1	9	2	5	10	30	30	15	5	5	2	1	9	11	1	57	13	東京都	1	1	1	4	ok	0	4234	105	0	0	1739	86	2495	19
V4-B-035	V4	B	2	10	2	5	10	20	30	25	7	3	2	1	10	9	1	40	32	島根県	1	6	2	7	ok	0	4236	105	0	0	1740	86	2496	19
V4-B-036	V4	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	50	14	神奈川県	1	8	2	8	ok	0	4230	105	0	0	1737	86	2493	19
V4-B-037	V4	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	77	28	兵庫県	2	1	1	6	ok	0	4220	105	0	0	1732	86	2488	19
V4-B-038	V4	B	2	10	2	5	10	25	30	20	5	5	2	1	10	11	1	35	11	埼玉県	2	7	6	1	ok	0	4216	105	0	0	1730	86	2486	19
V4-B-039	V4	B	2	10	2	5	10	25	30	20	5	5	2	1	10	11	2	25	28	兵庫県	1	8	2	3	ok	0	4236	105	0	0	1740	86	2496	19
